Lead_Id,LeadSource,Industry,Title,Country,NumberOfEmployees,AnnualRevenue,Email_Domain_Type,CreatedDate,Converted
00Q0000282,Advertisement,Food & Beverage,Individual Contributor,Morocco,58,6345000.0,Professionnel,2026-02-14,0
00Q0000283,Web,Banking,VP,Italy,172,9671000.0,Professionnel,2026-07-24,0
00Q0000284,Purchased List,Media,Manager,Spain,61,3163000.0,Professionnel,2026-05-19,0
00Q0000285,Web,Finance,Team Lead,Italy,224,12062000.0,Personnel,2025-05-20,0
00Q0000286,Partner Referral,Hospitality,Individual Contributor,France,25,1694000.0,Professionnel,2026-06-22,0
00Q0000287,Social Media,Engineering,Individual Contributor,India,34,3122000.0,Professionnel,2025-02-14,0
00Q0000288,Advertisement,Finance,Senior Manager,USA,105,9887000.0,Professionnel,2026-05-09,1
00Q0000289,Web,Healthcare,Individual Contributor,Canada,287,7523000.0,Personnel,2025-07-06,0
00Q0000290,Partner Referral,Healthcare,Manager,USA,41,3237000.0,Professionnel,2025-06-18,0
00Q0000291,Trade Show,Food & Beverage,Director,USA,15,329000.0,Professionnel,2025-01-30,0
00Q0000292,Public Relations,Healthcare,Manager,UK,607,43776000.0,Professionnel,2025-01-22,0
00Q0000293,Advertisement,Communications,Team Lead,UK,122,7499000.0,Professionnel,2025-02-15,0
00Q0000294,Purchased List,Food & Beverage,Manager,UAE,26,763000.0,Professionnel,2026-02-18,0
00Q0000295,Advertisement,Manufacturing,Team Lead,Netherlands,135,14595000.0,Professionnel,2025-08-28,0
00Q0000296,Webinar,Environmental,C-Level,Belgium,4,246000.0,Personnel,2025-05-07,0
00Q0000297,Phone Inquiry,Electronics,Team Lead,UK,50,1234000.0,Personnel,2024-11-10,0
00Q0000298,Purchased List,Machinery,Director,USA,41,815000.0,Professionnel,2024-12-12,0
00Q0000299,Trade Show,Chemicals,Individual Contributor,USA,18,1018000.0,Professionnel,2025-07-24,0
00Q0000300,Employee Referral,Retail,C-Level,UK,13,579000.0,Professionnel,2026-01-25,1
00Q0000301,Purchased List,Retail,Manager,USA,119,20017000.0,Personnel,2025-03-22,0
00Q0000302,Purchased List,Utilities,Manager,Spain,516,32029000.0,Professionnel,2025-03-24,0
00Q0000303,Phone Inquiry,Environmental,Manager,USA,530,28631000.0,Personnel,2026-06-24,0
00Q0000304,Web,Education,Manager,France,415,41357000.0,Professionnel,2025-09-12,0
00Q0000305,Employee Referral,Biotechnology,Senior Manager,France,555,16819000.0,Professionnel,2026-03-18,1
00Q0000306,Webinar,Apparel,Director,UK,510,89243000.0,Personnel,2025-06-17,0
00Q0000307,Purchased List,Construction,VP,France,138,6039000.0,Personnel,2026-04-22,0
00Q0000308,Public Relations,Construction,Individual Contributor,Italy,217,27222000.0,Personnel,2025-11-28,0
00Q0000309,Advertisement,Manufacturing,Team Lead,India,536,39654000.0,Professionnel,2026-03-28,1
00Q0000310,Webinar,Technology,VP,France,39,3132000.0,Professionnel,2026-09-02,1
00Q0000311,Web,Retail,Manager,UK,375,25722000.0,Personnel,2025-02-06,0
00Q0000312,Phone Inquiry,Education,Manager,UK,60,3659000.0,Professionnel,2025-02-06,0
00Q0000313,Advertisement,Agriculture,Team Lead,USA,4509,554271000.0,Professionnel,2025-08-22,1
00Q0000314,Web,Shipping,Manager,France,735,33071000.0,Personnel,2025-10-02,0
00Q0000315,Partner Referral,Food & Beverage,Director,USA,89,3649000.0,Professionnel,2024-12-23,0
00Q0000316,Social Media,Consulting,Intern,UAE,88,9314000.0,Professionnel,2025-02-06,0
00Q0000317,Purchased List,Retail,Manager,France,81,4870000.0,Personnel,2026-03-23,1
00Q0000318,Purchased List,Banking,Manager,Germany,168,5284000.0,Personnel,2026-03-10,0
00Q0000319,Cold Call,Government,Individual Contributor,Canada,183,18179000.0,Professionnel,2026-05-06,0
00Q0000320,Purchased List,Agriculture,Individual Contributor,UK,212,20226000.0,Professionnel,2025-07-13,0
00Q0000321,Purchased List,Energy,Manager,France,124,5295000.0,Professionnel,2025-12-31,0
00Q0000322,Partner Referral,Government,Manager,Spain,648,48474000.0,Professionnel,2025-11-30,1
00Q0000323,Web,Manufacturing,Senior Manager,Germany,126,4791000.0,Professionnel,2026-07-06,0
00Q0000324,Web,Finance,Senior Manager,Spain,132,8219000.0,Professionnel,2026-08-25,1
00Q0000325,Phone Inquiry,Retail,Team Lead,Belgium,84,9035000.0,Personnel,2026-06-03,0
00Q0000326,Web,Manufacturing,Individual Contributor,Belgium,40,2782000.0,Personnel,2026-08-19,0
00Q0000327,Advertisement,Energy,Manager,UK,102,16634000.0,Professionnel,2025-06-07,0
00Q0000328,Employee Referral,Retail,C-Level,UK,46,3395000.0,Professionnel,2025-09-08,1
00Q0000329,Webinar,Construction,Individual Contributor,UK,115,6656000.0,Professionnel,2025-07-04,0
00Q0000330,Phone Inquiry,Technology,Team Lead,UK,409,9926000.0,Professionnel,2025-08-26,0
00Q0000331,Web,Healthcare,Team Lead,Germany,21,1315000.0,Professionnel,2026-07-09,0
00Q0000332,Web,Education,C-Level,USA,126,7885000.0,Professionnel,2025-12-16,1
00Q0000333,Social Media,Apparel,VP,Spain,320,12379000.0,Professionnel,2026-06-27,1
00Q0000334,Employee Referral,Communications,Director,India,82,7214000.0,Personnel,2026-01-06,1
00Q0000335,Phone Inquiry,Energy,Director,Belgium,143,21491000.0,Professionnel,2026-05-15,1
00Q0000336,Trade Show,Manufacturing,Director,India,44,3226000.0,Professionnel,2025-12-09,0
00Q0000337,Web,Manufacturing,Director,UK,29,2319000.0,Personnel,2024-12-16,0
00Q0000338,Public Relations,Technology,Manager,Canada,86,6097000.0,Professionnel,2025-06-25,0
00Q0000339,Public Relations,Banking,Individual Contributor,UAE,120,7018000.0,Professionnel,2025-10-21,0
00Q0000340,Trade Show,Manufacturing,Team Lead,France,48,3613000.0,Professionnel,2026-08-29,1
00Q0000341,Advertisement,Retail,Manager,USA,10,827000.0,Professionnel,2025-07-25,0
00Q0000342,Purchased List,Energy,Manager,USA,24,549000.0,Personnel,2024-11-13,1
00Q0000343,Webinar,Technology,Manager,UK,73,2502000.0,Personnel,2025-09-05,0
00Q0000344,Purchased List,Banking,Team Lead,USA,24,843000.0,Professionnel,2026-03-04,0
00Q0000345,Webinar,Telecommunications,Manager,Canada,145,7647000.0,Personnel,2026-03-31,0
00Q0000346,Employee Referral,Energy,Individual Contributor,France,2570,386429000.0,Personnel,2025-09-02,1
00Q0000347,Public Relations,Communications,Manager,UK,139,6397000.0,Personnel,2026-09-17,0
00Q0000348,Trade Show,Biotechnology,VP,UK,47,3685000.0,Professionnel,2025-02-25,0
00Q0000349,Public Relations,Transportation,Individual Contributor,USA,42,1558000.0,Professionnel,2026-02-07,0
00Q0000350,Employee Referral,Food & Beverage,Individual Contributor,France,244,41195000.0,Professionnel,2025-02-04,0
00Q0000351,Purchased List,Finance,VP,Spain,122,7579000.0,Professionnel,2025-10-18,0
00Q0000352,Web,Healthcare,Manager,Spain,66,3976000.0,Professionnel,2025-08-10,0
00Q0000353,Advertisement,Finance,Manager,Spain,55,5537000.0,Professionnel,2025-08-09,1
00Q0000354,Web,Manufacturing,Individual Contributor,Italy,69,2623000.0,Professionnel,2025-11-09,0
00Q0000355,Phone Inquiry,Energy,Director,Netherlands,13,211000.0,Professionnel,2026-07-24,0
00Q0000356,Phone Inquiry,Telecommunications,Individual Contributor,UK,15,615000.0,Professionnel,2025-03-16,0
00Q0000357,Phone Inquiry,Food & Beverage,Manager,USA,164,23750000.0,Professionnel,2026-07-18,0
00Q0000358,Web,Entertainment,Team Lead,USA,14,171000.0,Personnel,2026-05-30,0
00Q0000359,Trade Show,Not For Profit,VP,UAE,4,249000.0,Professionnel,2025-06-06,1
00Q0000360,Phone Inquiry,Technology,Senior Manager,Morocco,82,3966000.0,Personnel,2025-04-22,0
00Q0000361,Purchased List,Government,Individual Contributor,Canada,328,15018000.0,Professionnel,2025-08-22,0
00Q0000362,Phone Inquiry,Retail,Manager,Italy,119,4368000.0,Professionnel,2026-05-06,0
00Q0000363,Web,Engineering,Director,USA,95,10670000.0,Professionnel,2026-05-19,1
00Q0000364,Webinar,Retail,Director,Spain,16,2384000.0,Personnel,2026-04-15,0
00Q0000365,Web,Engineering,Manager,Germany,41,3317000.0,Personnel,2025-05-17,0
00Q0000366,Email Campaign,Apparel,Director,Canada,55,2105000.0,Professionnel,2026-09-02,1
00Q0000367,Purchased List,Food & Beverage,Manager,Italy,549,48357000.0,Personnel,2026-01-08,0
00Q0000368,Webinar,Insurance,Manager,Italy,1,70000.0,Professionnel,2024-09-26,1
00Q0000369,Web,Education,Individual Contributor,Spain,37,2505000.0,Professionnel,2026-07-29,0
00Q0000370,Public Relations,Retail,Individual Contributor,India,31,4027000.0,Professionnel,2026-06-17,0
00Q0000371,Web,Healthcare,Team Lead,Canada,78,6454000.0,Professionnel,2025-06-09,0
00Q0000372,Employee Referral,Food & Beverage,Manager,India,159,17005000.0,Professionnel,2024-09-23,0
00Q0000373,Webinar,Technology,Senior Manager,Spain,746,54186000.0,Personnel,2026-03-18,0
00Q0000374,Phone Inquiry,Construction,Manager,Morocco,50,2972000.0,Professionnel,2025-04-30,1
00Q0000375,Web,Manufacturing,Director,USA,118,9916000.0,Professionnel,2026-04-19,1
00Q0000376,Webinar,Finance,Manager,Germany,127,3952000.0,Personnel,2025-02-08,0
00Q0000377,Purchased List,Retail,Individual Contributor,France,56,1542000.0,Professionnel,2025-11-22,0
00Q0000378,Cold Call,Consulting,Team Lead,India,39,808000.0,Personnel,2025-03-25,0
00Q0000379,Purchased List,Transportation,Manager,Italy,38,5006000.0,Professionnel,2025-02-18,0
00Q0000380,Webinar,Finance,Manager,Morocco,38,1591000.0,Professionnel,2026-05-20,0
00Q0000381,Purchased List,Healthcare,C-Level,Canada,15,1168000.0,Professionnel,2025-11-14,0
00Q0000382,Webinar,Media,Manager,Germany,331,15228000.0,Personnel,2025-05-20,0
00Q0000383,Partner Referral,Telecommunications,Director,Canada,265,72132000.0,Professionnel,2024-10-23,1
00Q0000384,Trade Show,Engineering,Manager,Morocco,343,40206000.0,Professionnel,2025-08-29,0
00Q0000385,Employee Referral,Electronics,Senior Manager,UK,175,4603000.0,Professionnel,2026-01-17,1
00Q0000386,Email Campaign,Retail,Senior Manager,UK,67,2861000.0,Professionnel,2025-05-11,1
00Q0000387,Web,Shipping,Team Lead,Germany,175,4808000.0,Personnel,2026-05-22,0
00Q0000388,Webinar,Energy,Director,USA,83,5288000.0,Professionnel,2025-02-03,0
00Q0000389,Purchased List,Finance,Senior Manager,France,152,6112000.0,Personnel,2025-02-21,0
00Q0000390,Purchased List,Technology,C-Level,UAE,170,7671000.0,Professionnel,2025-10-06,1
00Q0000391,Trade Show,Healthcare,Individual Contributor,Canada,39,6924000.0,Personnel,2025-06-18,0
00Q0000392,Purchased List,Consulting,Team Lead,Canada,1536,150521000.0,Professionnel,2024-10-02,0
00Q0000393,Partner Referral,Entertainment,Senior Manager,UK,736,88656000.0,Personnel,2024-11-05,1
00Q0000394,Web,Technology,Individual Contributor,Italy,17,1671000.0,Professionnel,2025-02-06,0
00Q0000395,Employee Referral,Manufacturing,Individual Contributor,Germany,101,4781000.0,Professionnel,2025-05-12,1
00Q0000396,Webinar,Not For Profit,Individual Contributor,USA,45,2861000.0,Personnel,2026-06-30,0
00Q0000397,Webinar,Manufacturing,Manager,Canada,75,3528000.0,Personnel,2025-01-15,0
00Q0000398,Purchased List,Finance,Individual Contributor,France,1065,29516000.0,Professionnel,2025-02-03,0
00Q0000399,Employee Referral,Telecommunications,VP,Canada,144,9251000.0,Personnel,2026-07-16,0
00Q0000400,Trade Show,Not For Profit,Manager,Morocco,9,882000.0,Personnel,2025-08-10,0
00Q0000401,Web,Technology,Team Lead,USA,198,9263000.0,Professionnel,2024-10-31,0
00Q0000402,Purchased List,Consulting,Senior Manager,USA,35,6790000.0,Professionnel,2025-07-10,0
00Q0000403,Trade Show,Not For Profit,Director,UK,27,1321000.0,Professionnel,2026-08-10,0
00Q0000404,Web,Consulting,Team Lead,India,4,410000.0,Professionnel,2025-01-01,0
00Q0000405,Email Campaign,Construction,Senior Manager,France,57,1649000.0,Professionnel,2025-04-11,0
00Q0000406,Phone Inquiry,Energy,Manager,Germany,51,5029000.0,Professionnel,2025-02-17,0
00Q0000407,Social Media,Technology,Director,USA,11,973000.0,Professionnel,2025-12-10,0
00Q0000408,Web,Telecommunications,VP,India,22,2023000.0,Personnel,2025-05-09,0
00Q0000409,Web,Construction,Individual Contributor,USA,1892,97965000.0,Personnel,2024-12-04,0
00Q0000410,Employee Referral,Not For Profit,Manager,USA,77,2875000.0,Personnel,2026-01-21,0
00Q0000411,Phone Inquiry,Chemicals,Senior Manager,Germany,63,1601000.0,Personnel,2025-10-09,0
00Q0000412,Advertisement,Finance,Manager,Canada,150,19415000.0,Professionnel,2024-10-24,1
00Q0000413,Trade Show,Technology,Manager,UAE,18,720000.0,Professionnel,2026-08-24,1
00Q0000414,Trade Show,Communications,Individual Contributor,Canada,115,8183000.0,Personnel,2024-11-23,0
00Q0000415,Phone Inquiry,Food & Beverage,Senior Manager,USA,4933,197652000.0,Personnel,2025-10-21,1
00Q0000416,Web,Food & Beverage,Director,Germany,210,7571000.0,Professionnel,2026-05-29,1
00Q0000417,Advertisement,Technology,VP,Morocco,9,339000.0,Personnel,2026-04-18,0
00Q0000418,Purchased List,Technology,Intern,Italy,48,4905000.0,Professionnel,2026-07-08,0
00Q0000419,Employee Referral,Entertainment,Senior Manager,Netherlands,33,1496000.0,Personnel,2026-06-17,0
00Q0000420,Advertisement,Machinery,Team Lead,France,50,16819000.0,Personnel,2025-11-15,0
00Q0000421,Webinar,Media,Manager,India,33,3444000.0,Professionnel,2026-07-15,0
00Q0000422,Advertisement,Consulting,Team Lead,Belgium,52,4565000.0,Professionnel,2024-11-17,0
00Q0000423,Email Campaign,Electronics,VP,Germany,172,13070000.0,Professionnel,2026-07-28,0
00Q0000424,Social Media,Communications,Team Lead,France,10,680000.0,Professionnel,2025-10-07,1
00Q0000425,Web,Manufacturing,Director,France,383,18915000.0,Professionnel,2025-07-19,0
00Q0000426,Advertisement,Finance,Team Lead,UK,144,9865000.0,Personnel,2025-05-18,0
00Q0000427,Trade Show,Finance,Intern,India,89,9731000.0,Professionnel,2026-09-13,0
00Q0000428,Webinar,Government,Intern,UK,92,6493000.0,Professionnel,2026-05-25,1
00Q0000429,Web,Hospitality,Individual Contributor,USA,141,7631000.0,Personnel,2025-06-10,0
00Q0000430,Email Campaign,Finance,Director,USA,86,5932000.0,Professionnel,2024-10-24,1
00Q0000431,Employee Referral,Retail,Team Lead,Germany,110,6054000.0,Professionnel,2026-03-19,0
00Q0000432,Purchased List,Retail,Senior Manager,Belgium,42,3104000.0,Professionnel,2025-05-29,0
00Q0000433,Phone Inquiry,Transportation,Team Lead,France,121,560000.0,Professionnel,2025-06-01,0
00Q0000434,Employee Referral,Technology,Intern,Spain,463,30976000.0,Professionnel,2026-09-12,0
00Q0000435,Advertisement,Education,Director,France,877,23131000.0,Professionnel,2026-09-05,1
00Q0000436,Purchased List,Retail,Team Lead,USA,141,7658000.0,Professionnel,2025-06-09,0
00Q0000437,Email Campaign,Telecommunications,Individual Contributor,Italy,39,2443000.0,Personnel,2024-10-03,0
00Q0000438,Employee Referral,Media,Team Lead,UK,2913,92780000.0,Professionnel,2025-09-08,1
00Q0000439,Phone Inquiry,Hospitality,Director,France,115,18463000.0,Personnel,2024-09-28,0
00Q0000440,Social Media,Consulting,Manager,Italy,156,4702000.0,Professionnel,2025-03-27,1
00Q0000441,Web,Banking,Team Lead,UK,317,9452000.0,Professionnel,2026-07-01,0
00Q0000442,Webinar,Technology,Director,USA,101,6352000.0,Professionnel,2025-06-20,1
00Q0000443,Advertisement,Engineering,Manager,France,37,4700000.0,Professionnel,2024-11-05,0
00Q0000444,Web,Healthcare,Intern,Germany,196,7269000.0,Personnel,2026-07-31,0
00Q0000445,Web,Banking,Director,UK,7,282000.0,Personnel,2025-02-06,1
00Q0000446,Web,Technology,Individual Contributor,Spain,48,2163000.0,Professionnel,2025-11-13,1
00Q0000447,Cold Call,Hospitality,Intern,Canada,907,55493000.0,Professionnel,2025-11-25,0
00Q0000448,Partner Referral,Manufacturing,Individual Contributor,Morocco,60,3512000.0,Personnel,2026-05-21,0
00Q0000449,Social Media,Government,Intern,India,114,12702000.0,Professionnel,2025-03-15,0
00Q0000450,Web,Entertainment,Senior Manager,Morocco,85,5154000.0,Personnel,2025-08-06,0
00Q0000451,Public Relations,Education,Individual Contributor,Germany,224,4378000.0,Personnel,2025-07-10,0
00Q0000452,Employee Referral,Recreation,Manager,UK,97,17261000.0,Professionnel,2026-09-11,1
00Q0000453,Partner Referral,Biotechnology,Manager,USA,29,1840000.0,Personnel,2025-01-26,1
00Q0000454,Email Campaign,Media,C-Level,Spain,369,96603000.0,Professionnel,2025-05-02,0
00Q0000455,Social Media,Manufacturing,Team Lead,USA,49,2685000.0,Personnel,2024-10-07,0
00Q0000456,Phone Inquiry,Education,Individual Contributor,France,111,5832000.0,Professionnel,2026-07-25,0
00Q0000457,Partner Referral,Healthcare,Individual Contributor,Italy,102,4261000.0,Personnel,2025-03-10,1
00Q0000458,Purchased List,Manufacturing,Manager,France,179,11319000.0,Professionnel,2026-04-30,0
00Q0000459,Social Media,Not For Profit,Team Lead,Italy,41,7066000.0,Personnel,2025-03-28,0
00Q0000460,Webinar,Manufacturing,Team Lead,USA,30,923000.0,Personnel,2025-03-31,0
00Q0000461,Webinar,Retail,C-Level,UK,32,1230000.0,Professionnel,2024-10-10,1
00Q0000462,Advertisement,Hospitality,Individual Contributor,UAE,216,9133000.0,Professionnel,2025-11-13,0
00Q0000463,Webinar,Energy,Manager,USA,62,7538000.0,Professionnel,2025-04-23,1
00Q0000464,Email Campaign,Shipping,Individual Contributor,UK,312,4730000.0,Professionnel,2026-06-08,0
00Q0000465,Web,Retail,Director,Spain,580,35598000.0,Personnel,2025-10-31,0
00Q0000466,Public Relations,Government,Individual Contributor,USA,102,5000000.0,Professionnel,2025-01-11,0
00Q0000467,Web,Manufacturing,Manager,USA,294,14078000.0,Personnel,2026-05-18,0
00Q0000468,Trade Show,Hospitality,Individual Contributor,India,446,36822000.0,Personnel,2025-01-30,0
00Q0000469,Web,Hospitality,Individual Contributor,UK,21,587000.0,Professionnel,2026-05-03,1
00Q0000470,Advertisement,Insurance,Manager,UK,14,649000.0,Professionnel,2026-07-01,0
00Q0000471,Social Media,Retail,Manager,Netherlands,147,9183000.0,Personnel,2025-07-04,0
00Q0000472,Public Relations,Consulting,Director,Canada,450,43271000.0,Professionnel,2025-11-02,0
00Q0000473,Trade Show,Manufacturing,Intern,France,62,3754000.0,Professionnel,2025-08-27,0
00Q0000474,Employee Referral,Technology,Director,USA,24,1199000.0,Professionnel,2025-09-17,1
00Q0000475,Advertisement,Construction,Intern,Morocco,18,914000.0,Professionnel,2026-08-28,0
00Q0000476,Social Media,Media,Director,France,209,3524000.0,Professionnel,2025-04-21,0
00Q0000477,Trade Show,Apparel,Team Lead,Germany,243,10314000.0,Professionnel,2026-01-29,0
00Q0000478,Advertisement,Healthcare,Individual Contributor,Morocco,28,1773000.0,Professionnel,2026-07-01,0
00Q0000479,Purchased List,Finance,Manager,Canada,149,12421000.0,Professionnel,2024-09-27,0
00Q0000480,Email Campaign,Transportation,VP,USA,341,42923000.0,Personnel,2025-06-30,0
00Q0000481,Social Media,Media,Senior Manager,Germany,21,3995000.0,Personnel,2025-12-18,0
00Q0000482,Cold Call,Education,Individual Contributor,USA,30,395000.0,Professionnel,2025-02-21,0
00Q0000483,Web,Machinery,Senior Manager,France,29,2028000.0,Personnel,2026-08-28,1
00Q0000484,Web,Transportation,Individual Contributor,UK,2566,79208000.0,Personnel,2026-01-19,0
00Q0000485,Social Media,Hospitality,Individual Contributor,USA,46,4410000.0,Professionnel,2025-08-14,0
00Q0000486,Employee Referral,Apparel,Senior Manager,Morocco,37,1114000.0,Professionnel,2025-03-20,0
